,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
105752,26034178,101696,FEDERALBNK26MAY225CE,FEDERALBNK,0.0,2026-05-26,225.0,0.05,5000,CE,NFO-OPT,NFO
105753,26034434,101697,FEDERALBNK26MAY225PE,FEDERALBNK,0.0,2026-05-26,225.0,0.05,5000,PE,NFO-OPT,NFO
105754,28301058,110551,FEDERALBNK26JUN295CE,FEDERALBNK,0.0,2026-06-30,295.0,0.05,5000,CE,NFO-OPT,NFO
105755,28301314,110552,FEDERALBNK26JUN295PE,FEDERALBNK,0.0,2026-06-30,295.0,0.05,5000,PE,NFO-OPT,NFO
105756,28301570,110553,FEDERALBNK26JUN300CE,FEDERALBNK,0.0,2026-06-30,300.0,0.05,5000,CE,NFO-OPT,NFO
105757,28301826,110554,FEDERALBNK26JUN300PE,FEDERALBNK,0.0,2026-06-30,300.0,0.05,5000,PE,NFO-OPT,NFO
105758,28300034,110547,FEDERALBNK26JUN290CE,FEDERALBNK,0.0,2026-06-30,290.0,0.05,5000,CE,NFO-OPT,NFO
105759,28300802,110550,FEDERALBNK26JUN290PE,FEDERALBNK,0.0,2026-06-30,290.0,0.05,5000,PE,NFO-OPT,NFO
105760,28302338,110556,FEDERALBNK26JUN305CE,FEDERALBNK,0.0,2026-06-30,305.0,0.05,5000,CE,NFO-OPT,NFO
105761,28302594,110557,FEDERALBNK26JUN305PE,FEDERALBNK,0.0,2026-06-30,305.0,0.05,5000,PE,NFO-OPT,NFO
105762,28299266,110544,FEDERALBNK26JUN285CE,FEDERALBNK,0.0,2026-06-30,285.0,0.05,5000,CE,NFO-OPT,NFO
105763,28299778,110546,FEDERALBNK26JUN285PE,FEDERALBNK,0.0,2026-06-30,285.0,0.05,5000,PE,NFO-OPT,NFO
105764,28302850,110558,FEDERALBNK26JUN310CE,FEDERALBNK,0.0,2026-06-30,310.0,0.05,5000,CE,NFO-OPT,NFO
105765,28303874,110562,FEDERALBNK26JUN310PE,FEDERALBNK,0.0,2026-06-30,310.0,0.05,5000,PE,NFO-OPT,NFO
105766,28289538,110506,FEDERALBNK26JUN280CE,FEDERALBNK,0.0,2026-06-30,280.0,0.05,5000,CE,NFO-OPT,NFO
105767,28299010,110543,FEDERALBNK26JUN280PE,FEDERALBNK,0.0,2026-06-30,280.0,0.05,5000,PE,NFO-OPT,NFO
105768,28304130,110563,FEDERALBNK26JUN315CE,FEDERALBNK,0.0,2026-06-30,315.0,0.05,5000,CE,NFO-OPT,NFO
105769,28304386,110564,FEDERALBNK26JUN315PE,FEDERALBNK,0.0,2026-06-30,315.0,0.05,5000,PE,NFO-OPT,NFO
105770,28289026,110504,FEDERALBNK26JUN275CE,FEDERALBNK,0.0,2026-06-30,275.0,0.05,5000,CE,NFO-OPT,NFO
105771,28289282,110505,FEDERALBNK26JUN275PE,FEDERALBNK,0.0,2026-06-30,275.0,0.05,5000,PE,NFO-OPT,NFO
105772,28304642,110565,FEDERALBNK26JUN320CE,FEDERALBNK,0.0,2026-06-30,320.0,0.05,5000,CE,NFO-OPT,NFO
105773,28305154,110567,FEDERALBNK26JUN320PE,FEDERALBNK,0.0,2026-06-30,320.0,0.05,5000,PE,NFO-OPT,NFO
105774,28288514,110502,FEDERALBNK26JUN270CE,FEDERALBNK,0.0,2026-06-30,270.0,0.05,5000,CE,NFO-OPT,NFO
105775,28288770,110503,FEDERALBNK26JUN270PE,FEDERALBNK,0.0,2026-06-30,270.0,0.05,5000,PE,NFO-OPT,NFO
105776,28271618,110436,FEDERALBNK26JUN265CE,FEDERALBNK,0.0,2026-06-30,265.0,0.05,5000,CE,NFO-OPT,NFO
105777,28288258,110501,FEDERALBNK26JUN265PE,FEDERALBNK,0.0,2026-06-30,265.0,0.05,5000,PE,NFO-OPT,NFO
105778,28306434,110572,FEDERALBNK26JUN330CE,FEDERALBNK,0.0,2026-06-30,330.0,0.05,5000,CE,NFO-OPT,NFO
105779,28321282,110630,FEDERALBNK26JUN330PE,FEDERALBNK,0.0,2026-06-30,330.0,0.05,5000,PE,NFO-OPT,NFO
105780,28271106,110434,FEDERALBNK26JUN260CE,FEDERALBNK,0.0,2026-06-30,260.0,0.05,5000,CE,NFO-OPT,NFO
105781,28271362,110435,FEDERALBNK26JUN260PE,FEDERALBNK,0.0,2026-06-30,260.0,0.05,5000,PE,NFO-OPT,NFO
105782,28323074,110637,FEDERALBNK26JUN340CE,FEDERALBNK,0.0,2026-06-30,340.0,0.05,5000,CE,NFO-OPT,NFO
105783,28323842,110640,FEDERALBNK26JUN340PE,FEDERALBNK,0.0,2026-06-30,340.0,0.05,5000,PE,NFO-OPT,NFO
105784,28269826,110429,FEDERALBNK26JUN255CE,FEDERALBNK,0.0,2026-06-30,255.0,0.05,5000,CE,NFO-OPT,NFO
105785,28270594,110432,FEDERALBNK26JUN255PE,FEDERALBNK,0.0,2026-06-30,255.0,0.05,5000,PE,NFO-OPT,NFO
105786,28263682,110405,FEDERALBNK26JUN250CE,FEDERALBNK,0.0,2026-06-30,250.0,0.05,5000,CE,NFO-OPT,NFO
105787,28269570,110428,FEDERALBNK26JUN250PE,FEDERALBNK,0.0,2026-06-30,250.0,0.05,5000,PE,NFO-OPT,NFO
105788,28263170,110403,FEDERALBNK26JUN245CE,FEDERALBNK,0.0,2026-06-30,245.0,0.05,5000,CE,NFO-OPT,NFO
105789,28263426,110404,FEDERALBNK26JUN245PE,FEDERALBNK,0.0,2026-06-30,245.0,0.05,5000,PE,NFO-OPT,NFO
105790,28259074,110387,FEDERALBNK26JUN240CE,FEDERALBNK,0.0,2026-06-30,240.0,0.05,5000,CE,NFO-OPT,NFO
105791,28259330,110388,FEDERALBNK26JUN240PE,FEDERALBNK,0.0,2026-06-30,240.0,0.05,5000,PE,NFO-OPT,NFO
105792,28256514,110377,FEDERALBNK26JUN230CE,FEDERALBNK,0.0,2026-06-30,230.0,0.05,5000,CE,NFO-OPT,NFO
105793,28256770,110378,FEDERALBNK26JUN230PE,FEDERALBNK,0.0,2026-06-30,230.0,0.05,5000,PE,NFO-OPT,NFO
105794,19709442,76990,FINNIFTY26APR26150CE,FINNIFTY,0.0,2026-04-28,26150.0,0.05,60,CE,NFO-OPT,NFO
105795,19709698,76991,FINNIFTY26APR26150PE,FINNIFTY,0.0,2026-04-28,26150.0,0.05,60,PE,NFO-OPT,NFO
105796,17879810,69843,FINNIFTY26APR26100CE,FINNIFTY,0.0,2026-04-28,26100.0,0.05,60,CE,NFO-OPT,NFO
105797,17894658,69901,FINNIFTY26APR26100PE,FINNIFTY,0.0,2026-04-28,26100.0,0.05,60,PE,NFO-OPT,NFO
105798,17895170,69903,FINNIFTY26APR26200CE,FINNIFTY,0.0,2026-04-28,26200.0,0.05,60,CE,NFO-OPT,NFO
105799,17895426,69904,FINNIFTY26APR26200PE,FINNIFTY,0.0,2026-04-28,26200.0,0.05,60,PE,NFO-OPT,NFO
105800,19708930,76988,FINNIFTY26APR26050CE,FINNIFTY,0.0,2026-04-28,26050.0,0.05,60,CE,NFO-OPT,NFO
105801,19709186,76989,FINNIFTY26APR26050PE,FINNIFTY,0.0,2026-04-28,26050.0,0.05,60,PE,NFO-OPT,NFO
105802,19709954,76992,FINNIFTY26APR26250CE,FINNIFTY,0.0,2026-04-28,26250.0,0.05,60,CE,NFO-OPT,NFO
105803,19710210,76993,FINNIFTY26APR26250PE,FINNIFTY,0.0,2026-04-28,26250.0,0.05,60,PE,NFO-OPT,NFO
105804,17877762,69835,FINNIFTY26APR26000CE,FINNIFTY,0.0,2026-04-28,26000.0,0.05,60,CE,NFO-OPT,NFO
105805,17879554,69842,FINNIFTY26APR26000PE,FINNIFTY,0.0,2026-04-28,26000.0,0.05,60,PE,NFO-OPT,NFO
105806,17896450,69908,FINNIFTY26APR26300CE,FINNIFTY,0.0,2026-04-28,26300.0,0.05,60,CE,NFO-OPT,NFO
105807,17897218,69911,FINNIFTY26APR26300PE,FINNIFTY,0.0,2026-04-28,26300.0,0.05,60,PE,NFO-OPT,NFO
105808,19706626,76979,FINNIFTY26APR25950CE,FINNIFTY,0.0,2026-04-28,25950.0,0.05,60,CE,NFO-OPT,NFO
105809,19706882,76980,FINNIFTY26APR25950PE,FINNIFTY,0.0,2026-04-28,25950.0,0.05,60,PE,NFO-OPT,NFO
105810,19710978,76996,FINNIFTY26APR26350CE,FINNIFTY,0.0,2026-04-28,26350.0,0.05,60,CE,NFO-OPT,NFO
105811,19711234,76997,FINNIFTY26APR26350PE,FINNIFTY,0.0,2026-04-28,26350.0,0.05,60,PE,NFO-OPT,NFO
105812,17877250,69833,FINNIFTY26APR25900CE,FINNIFTY,0.0,2026-04-28,25900.0,0.05,60,CE,NFO-OPT,NFO
105813,17877506,69834,FINNIFTY26APR25900PE,FINNIFTY,0.0,2026-04-28,25900.0,0.05,60,PE,NFO-OPT,NFO
105814,17897474,69912,FINNIFTY26APR26400CE,FINNIFTY,0.0,2026-04-28,26400.0,0.05,60,CE,NFO-OPT,NFO
105815,17929986,70039,FINNIFTY26APR26400PE,FINNIFTY,0.0,2026-04-28,26400.0,0.05,60,PE,NFO-OPT,NFO
105816,19704578,76971,FINNIFTY26APR25850CE,FINNIFTY,0.0,2026-04-28,25850.0,0.05,60,CE,NFO-OPT,NFO
105817,19704834,76972,FINNIFTY26APR25850PE,FINNIFTY,0.0,2026-04-28,25850.0,0.05,60,PE,NFO-OPT,NFO
105818,19711746,76999,FINNIFTY26APR26450CE,FINNIFTY,0.0,2026-04-28,26450.0,0.05,60,CE,NFO-OPT,NFO
105819,19712002,77000,FINNIFTY26APR26450PE,FINNIFTY,0.0,2026-04-28,26450.0,0.05,60,PE,NFO-OPT,NFO
105820,17876738,69831,FINNIFTY26APR25800CE,FINNIFTY,0.0,2026-04-28,25800.0,0.05,60,CE,NFO-OPT,NFO
105821,17876994,69832,FINNIFTY26APR25800PE,FINNIFTY,0.0,2026-04-28,25800.0,0.05,60,PE,NFO-OPT,NFO
105822,17930242,70040,FINNIFTY26APR26500CE,FINNIFTY,0.0,2026-04-28,26500.0,0.05,60,CE,NFO-OPT,NFO
105823,17932290,70048,FINNIFTY26APR26500PE,FINNIFTY,0.0,2026-04-28,26500.0,0.05,60,PE,NFO-OPT,NFO
105824,19714818,77011,FINNIFTY26APR26550PE,FINNIFTY,0.0,2026-04-28,26550.0,0.05,60,PE,NFO-OPT,NFO
105825,18001410,70318,FINNIFTY26APR31500CE,FINNIFTY,0.0,2026-04-28,31500.0,0.05,60,CE,NFO-OPT,NFO
105826,18001666,70319,FINNIFTY26APR31500PE,FINNIFTY,0.0,2026-04-28,31500.0,0.05,60,PE,NFO-OPT,NFO
105827,17993986,70289,FINNIFTY26APR31000CE,FINNIFTY,0.0,2026-04-28,31000.0,0.05,60,CE,NFO-OPT,NFO
105828,17994242,70290,FINNIFTY26APR31000PE,FINNIFTY,0.0,2026-04-28,31000.0,0.05,60,PE,NFO-OPT,NFO
105829,17991426,70279,FINNIFTY26APR30500CE,FINNIFTY,0.0,2026-04-28,30500.0,0.05,60,CE,NFO-OPT,NFO
105830,17991682,70280,FINNIFTY26APR30500PE,FINNIFTY,0.0,2026-04-28,30500.0,0.05,60,PE,NFO-OPT,NFO
105831,17990914,70277,FINNIFTY26APR30400CE,FINNIFTY,0.0,2026-04-28,30400.0,0.05,60,CE,NFO-OPT,NFO
105832,17991170,70278,FINNIFTY26APR30400PE,FINNIFTY,0.0,2026-04-28,30400.0,0.05,60,PE,NFO-OPT,NFO
105833,17990402,70275,FINNIFTY26APR30300CE,FINNIFTY,0.0,2026-04-28,30300.0,0.05,60,CE,NFO-OPT,NFO
105834,17990658,70276,FINNIFTY26APR30300PE,FINNIFTY,0.0,2026-04-28,30300.0,0.05,60,PE,NFO-OPT,NFO
105835,17989890,70273,FINNIFTY26APR30200CE,FINNIFTY,0.0,2026-04-28,30200.0,0.05,60,CE,NFO-OPT,NFO
105836,17990146,70274,FINNIFTY26APR30200PE,FINNIFTY,0.0,2026-04-28,30200.0,0.05,60,PE,NFO-OPT,NFO
105837,17989378,70271,FINNIFTY26APR30100CE,FINNIFTY,0.0,2026-04-28,30100.0,0.05,60,CE,NFO-OPT,NFO
105838,17989634,70272,FINNIFTY26APR30100PE,FINNIFTY,0.0,2026-04-28,30100.0,0.05,60,PE,NFO-OPT,NFO
105839,17988866,70269,FINNIFTY26APR30000CE,FINNIFTY,0.0,2026-04-28,30000.0,0.05,60,CE,NFO-OPT,NFO
105840,17989122,70270,FINNIFTY26APR30000PE,FINNIFTY,0.0,2026-04-28,30000.0,0.05,60,PE,NFO-OPT,NFO
105841,17988354,70267,FINNIFTY26APR29900CE,FINNIFTY,0.0,2026-04-28,29900.0,0.05,60,CE,NFO-OPT,NFO
105842,17988610,70268,FINNIFTY26APR29900PE,FINNIFTY,0.0,2026-04-28,29900.0,0.05,60,PE,NFO-OPT,NFO
105843,17987842,70265,FINNIFTY26APR29800CE,FINNIFTY,0.0,2026-04-28,29800.0,0.05,60,CE,NFO-OPT,NFO
105844,17988098,70266,FINNIFTY26APR29800PE,FINNIFTY,0.0,2026-04-28,29800.0,0.05,60,PE,NFO-OPT,NFO
105845,17987330,70263,FINNIFTY26APR29700CE,FINNIFTY,0.0,2026-04-28,29700.0,0.05,60,CE,NFO-OPT,NFO
105846,17987586,70264,FINNIFTY26APR29700PE,FINNIFTY,0.0,2026-04-28,29700.0,0.05,60,PE,NFO-OPT,NFO
105847,17986818,70261,FINNIFTY26APR29600CE,FINNIFTY,0.0,2026-04-28,29600.0,0.05,60,CE,NFO-OPT,NFO
105848,17987074,70262,FINNIFTY26APR29600PE,FINNIFTY,0.0,2026-04-28,29600.0,0.05,60,PE,NFO-OPT,NFO
105849,17986306,70259,FINNIFTY26APR29500CE,FINNIFTY,0.0,2026-04-28,29500.0,0.05,60,CE,NFO-OPT,NFO
105850,17986562,70260,FINNIFTY26APR29500PE,FINNIFTY,0.0,2026-04-28,29500.0,0.05,60,PE,NFO-OPT,NFO
105851,17985794,70257,FINNIFTY26APR29400CE,FINNIFTY,0.0,2026-04-28,29400.0,0.05,60,CE,NFO-OPT,NFO
105852,17986050,70258,FINNIFTY26APR29400PE,FINNIFTY,0.0,2026-04-28,29400.0,0.05,60,PE,NFO-OPT,NFO
105853,17985282,70255,FINNIFTY26APR29300CE,FINNIFTY,0.0,2026-04-28,29300.0,0.05,60,CE,NFO-OPT,NFO
105854,17985538,70256,FINNIFTY26APR29300PE,FINNIFTY,0.0,2026-04-28,29300.0,0.05,60,PE,NFO-OPT,NFO
105855,17984770,70253,FINNIFTY26APR29200CE,FINNIFTY,0.0,2026-04-28,29200.0,0.05,60,CE,NFO-OPT,NFO
105856,17985026,70254,FINNIFTY26APR29200PE,FINNIFTY,0.0,2026-04-28,29200.0,0.05,60,PE,NFO-OPT,NFO
105857,17984258,70251,FINNIFTY26APR29100CE,FINNIFTY,0.0,2026-04-28,29100.0,0.05,60,CE,NFO-OPT,NFO
105858,17984514,70252,FINNIFTY26APR29100PE,FINNIFTY,0.0,2026-04-28,29100.0,0.05,60,PE,NFO-OPT,NFO
105859,17981442,70240,FINNIFTY26APR29000CE,FINNIFTY,0.0,2026-04-28,29000.0,0.05,60,CE,NFO-OPT,NFO
105860,17981698,70241,FINNIFTY26APR29000PE,FINNIFTY,0.0,2026-04-28,29000.0,0.05,60,PE,NFO-OPT,NFO
105861,10408962,40660,FINNIFTY26APR28950CE,FINNIFTY,0.0,2026-04-28,28950.0,0.05,60,CE,NFO-OPT,NFO
105862,10409218,40661,FINNIFTY26APR28950PE,FINNIFTY,0.0,2026-04-28,28950.0,0.05,60,PE,NFO-OPT,NFO
105863,17979906,70234,FINNIFTY26APR28900CE,FINNIFTY,0.0,2026-04-28,28900.0,0.05,60,CE,NFO-OPT,NFO
105864,17980162,70235,FINNIFTY26APR28900PE,FINNIFTY,0.0,2026-04-28,28900.0,0.05,60,PE,NFO-OPT,NFO
105865,10407938,40656,FINNIFTY26APR28850CE,FINNIFTY,0.0,2026-04-28,28850.0,0.05,60,CE,NFO-OPT,NFO
105866,10408706,40659,FINNIFTY26APR28850PE,FINNIFTY,0.0,2026-04-28,28850.0,0.05,60,PE,NFO-OPT,NFO
105867,17975042,70215,FINNIFTY26APR28800CE,FINNIFTY,0.0,2026-04-28,28800.0,0.05,60,CE,NFO-OPT,NFO
105868,17975298,70216,FINNIFTY26APR28800PE,FINNIFTY,0.0,2026-04-28,28800.0,0.05,60,PE,NFO-OPT,NFO
105869,10406914,40652,FINNIFTY26APR28750CE,FINNIFTY,0.0,2026-04-28,28750.0,0.05,60,CE,NFO-OPT,NFO
105870,10407682,40655,FINNIFTY26APR28750PE,FINNIFTY,0.0,2026-04-28,28750.0,0.05,60,PE,NFO-OPT,NFO
105871,17969666,70194,FINNIFTY26APR28700CE,FINNIFTY,0.0,2026-04-28,28700.0,0.05,60,CE,NFO-OPT,NFO
105872,17969922,70195,FINNIFTY26APR28700PE,FINNIFTY,0.0,2026-04-28,28700.0,0.05,60,PE,NFO-OPT,NFO
105873,10405890,40648,FINNIFTY26APR28650CE,FINNIFTY,0.0,2026-04-28,28650.0,0.05,60,CE,NFO-OPT,NFO
105874,10406658,40651,FINNIFTY26APR28650PE,FINNIFTY,0.0,2026-04-28,28650.0,0.05,60,PE,NFO-OPT,NFO
105875,17967106,70184,FINNIFTY26APR28600CE,FINNIFTY,0.0,2026-04-28,28600.0,0.05,60,CE,NFO-OPT,NFO
105876,17969410,70193,FINNIFTY26APR28600PE,FINNIFTY,0.0,2026-04-28,28600.0,0.05,60,PE,NFO-OPT,NFO
105877,10404866,40644,FINNIFTY26APR28550CE,FINNIFTY,0.0,2026-04-28,28550.0,0.05,60,CE,NFO-OPT,NFO
105878,10405634,40647,FINNIFTY26APR28550PE,FINNIFTY,0.0,2026-04-28,28550.0,0.05,60,PE,NFO-OPT,NFO
105879,17966594,70182,FINNIFTY26APR28500CE,FINNIFTY,0.0,2026-04-28,28500.0,0.05,60,CE,NFO-OPT,NFO
105880,17966850,70183,FINNIFTY26APR28500PE,FINNIFTY,0.0,2026-04-28,28500.0,0.05,60,PE,NFO-OPT,NFO
105881,10580226,41329,FINNIFTY26APR28450CE,FINNIFTY,0.0,2026-04-28,28450.0,0.05,60,CE,NFO-OPT,NFO
105882,10580482,41330,FINNIFTY26APR28450PE,FINNIFTY,0.0,2026-04-28,28450.0,0.05,60,PE,NFO-OPT,NFO
105883,17965826,70179,FINNIFTY26APR28400CE,FINNIFTY,0.0,2026-04-28,28400.0,0.05,60,CE,NFO-OPT,NFO
105884,17966082,70180,FINNIFTY26APR28400PE,FINNIFTY,0.0,2026-04-28,28400.0,0.05,60,PE,NFO-OPT,NFO
105885,9904642,38690,FINNIFTY26APR28350CE,FINNIFTY,0.0,2026-04-28,28350.0,0.05,60,CE,NFO-OPT,NFO
105886,9905922,38695,FINNIFTY26APR28350PE,FINNIFTY,0.0,2026-04-28,28350.0,0.05,60,PE,NFO-OPT,NFO
105887,17964290,70173,FINNIFTY26APR28300CE,FINNIFTY,0.0,2026-04-28,28300.0,0.05,60,CE,NFO-OPT,NFO
105888,17964546,70174,FINNIFTY26APR28300PE,FINNIFTY,0.0,2026-04-28,28300.0,0.05,60,PE,NFO-OPT,NFO
105889,9904130,38688,FINNIFTY26APR28250CE,FINNIFTY,0.0,2026-04-28,28250.0,0.05,60,CE,NFO-OPT,NFO
105890,9904386,38689,FINNIFTY26APR28250PE,FINNIFTY,0.0,2026-04-28,28250.0,0.05,60,PE,NFO-OPT,NFO
105891,17963522,70170,FINNIFTY26APR28200CE,FINNIFTY,0.0,2026-04-28,28200.0,0.05,60,CE,NFO-OPT,NFO
105892,17964034,70172,FINNIFTY26APR28200PE,FINNIFTY,0.0,2026-04-28,28200.0,0.05,60,PE,NFO-OPT,NFO
105893,9903618,38686,FINNIFTY26APR28150CE,FINNIFTY,0.0,2026-04-28,28150.0,0.05,60,CE,NFO-OPT,NFO
105894,9903874,38687,FINNIFTY26APR28150PE,FINNIFTY,0.0,2026-04-28,28150.0,0.05,60,PE,NFO-OPT,NFO
105895,17959938,70156,FINNIFTY26APR28100CE,FINNIFTY,0.0,2026-04-28,28100.0,0.05,60,CE,NFO-OPT,NFO
105896,17960962,70160,FINNIFTY26APR28100PE,FINNIFTY,0.0,2026-04-28,28100.0,0.05,60,PE,NFO-OPT,NFO
105897,9902082,38680,FINNIFTY26APR28050CE,FINNIFTY,0.0,2026-04-28,28050.0,0.05,60,CE,NFO-OPT,NFO
105898,9903362,38685,FINNIFTY26APR28050PE,FINNIFTY,0.0,2026-04-28,28050.0,0.05,60,PE,NFO-OPT,NFO
105899,17955842,70140,FINNIFTY26APR28000CE,FINNIFTY,0.0,2026-04-28,28000.0,0.05,60,CE,NFO-OPT,NFO
105900,17959170,70153,FINNIFTY26APR28000PE,FINNIFTY,0.0,2026-04-28,28000.0,0.05,60,PE,NFO-OPT,NFO
105901,9901058,38676,FINNIFTY26APR27950CE,FINNIFTY,0.0,2026-04-28,27950.0,0.05,60,CE,NFO-OPT,NFO
105902,9901826,38679,FINNIFTY26APR27950PE,FINNIFTY,0.0,2026-04-28,27950.0,0.05,60,PE,NFO-OPT,NFO
105903,17955074,70137,FINNIFTY26APR27900CE,FINNIFTY,0.0,2026-04-28,27900.0,0.05,60,CE,NFO-OPT,NFO
105904,17955330,70138,FINNIFTY26APR27900PE,FINNIFTY,0.0,2026-04-28,27900.0,0.05,60,PE,NFO-OPT,NFO
105905,9900546,38674,FINNIFTY26APR27850CE,FINNIFTY,0.0,2026-04-28,27850.0,0.05,60,CE,NFO-OPT,NFO
105906,9900802,38675,FINNIFTY26APR27850PE,FINNIFTY,0.0,2026-04-28,27850.0,0.05,60,PE,NFO-OPT,NFO
105907,17954562,70135,FINNIFTY26APR27800CE,FINNIFTY,0.0,2026-04-28,27800.0,0.05,60,CE,NFO-OPT,NFO
105908,17954818,70136,FINNIFTY26APR27800PE,FINNIFTY,0.0,2026-04-28,27800.0,0.05,60,PE,NFO-OPT,NFO
105909,8976386,35064,FINNIFTY26APR27750CE,FINNIFTY,0.0,2026-04-28,27750.0,0.05,60,CE,NFO-OPT,NFO
105910,8976642,35065,FINNIFTY26APR27750PE,FINNIFTY,0.0,2026-04-28,27750.0,0.05,60,PE,NFO-OPT,NFO
105911,17954050,70133,FINNIFTY26APR27700CE,FINNIFTY,0.0,2026-04-28,27700.0,0.05,60,CE,NFO-OPT,NFO
105912,17954306,70134,FINNIFTY26APR27700PE,FINNIFTY,0.0,2026-04-28,27700.0,0.05,60,PE,NFO-OPT,NFO
105913,8975874,35062,FINNIFTY26APR27650CE,FINNIFTY,0.0,2026-04-28,27650.0,0.05,60,CE,NFO-OPT,NFO
105914,8976130,35063,FINNIFTY26APR27650PE,FINNIFTY,0.0,2026-04-28,27650.0,0.05,60,PE,NFO-OPT,NFO
105915,17953538,70131,FINNIFTY26APR27600CE,FINNIFTY,0.0,2026-04-28,27600.0,0.05,60,CE,NFO-OPT,NFO
105916,17953794,70132,FINNIFTY26APR27600PE,FINNIFTY,0.0,2026-04-28,27600.0,0.05,60,PE,NFO-OPT,NFO
105917,8975362,35060,FINNIFTY26APR27550CE,FINNIFTY,0.0,2026-04-28,27550.0,0.05,60,CE,NFO-OPT,NFO
105918,8975618,35061,FINNIFTY26APR27550PE,FINNIFTY,0.0,2026-04-28,27550.0,0.05,60,PE,NFO-OPT,NFO
105919,17952002,70125,FINNIFTY26APR27500CE,FINNIFTY,0.0,2026-04-28,27500.0,0.05,60,CE,NFO-OPT,NFO
105920,17953282,70130,FINNIFTY26APR27500PE,FINNIFTY,0.0,2026-04-28,27500.0,0.05,60,PE,NFO-OPT,NFO
105921,8974850,35058,FINNIFTY26APR27450CE,FINNIFTY,0.0,2026-04-28,27450.0,0.05,60,CE,NFO-OPT,NFO
105922,8975106,35059,FINNIFTY26APR27450PE,FINNIFTY,0.0,2026-04-28,27450.0,0.05,60,PE,NFO-OPT,NFO
105923,17943042,70090,FINNIFTY26APR27400CE,FINNIFTY,0.0,2026-04-28,27400.0,0.05,60,CE,NFO-OPT,NFO
105924,17951746,70124,FINNIFTY26APR27400PE,FINNIFTY,0.0,2026-04-28,27400.0,0.05,60,PE,NFO-OPT,NFO
105925,8974338,35056,FINNIFTY26APR27350CE,FINNIFTY,0.0,2026-04-28,27350.0,0.05,60,CE,NFO-OPT,NFO
105926,8974594,35057,FINNIFTY26APR27350PE,FINNIFTY,0.0,2026-04-28,27350.0,0.05,60,PE,NFO-OPT,NFO
105927,17939458,70076,FINNIFTY26APR27300CE,FINNIFTY,0.0,2026-04-28,27300.0,0.05,60,CE,NFO-OPT,NFO
105928,17942786,70089,FINNIFTY26APR27300PE,FINNIFTY,0.0,2026-04-28,27300.0,0.05,60,PE,NFO-OPT,NFO
105929,19720194,77032,FINNIFTY26APR27250CE,FINNIFTY,0.0,2026-04-28,27250.0,0.05,60,CE,NFO-OPT,NFO
105930,19720450,77033,FINNIFTY26APR27250PE,FINNIFTY,0.0,2026-04-28,27250.0,0.05,60,PE,NFO-OPT,NFO
105931,17938434,70072,FINNIFTY26APR27200CE,FINNIFTY,0.0,2026-04-28,27200.0,0.05,60,CE,NFO-OPT,NFO
105932,17939202,70075,FINNIFTY26APR27200PE,FINNIFTY,0.0,2026-04-28,27200.0,0.05,60,PE,NFO-OPT,NFO
105933,19719170,77028,FINNIFTY26APR27150CE,FINNIFTY,0.0,2026-04-28,27150.0,0.05,60,CE,NFO-OPT,NFO
105934,19719426,77029,FINNIFTY26APR27150PE,FINNIFTY,0.0,2026-04-28,27150.0,0.05,60,PE,NFO-OPT,NFO
105935,17937154,70067,FINNIFTY26APR27100CE,FINNIFTY,0.0,2026-04-28,27100.0,0.05,60,CE,NFO-OPT,NFO
105936,17938178,70071,FINNIFTY26APR27100PE,FINNIFTY,0.0,2026-04-28,27100.0,0.05,60,PE,NFO-OPT,NFO
105937,19718658,77026,FINNIFTY26APR27050CE,FINNIFTY,0.0,2026-04-28,27050.0,0.05,60,CE,NFO-OPT,NFO
105938,19718914,77027,FINNIFTY26APR27050PE,FINNIFTY,0.0,2026-04-28,27050.0,0.05,60,PE,NFO-OPT,NFO
105939,17935874,70062,FINNIFTY26APR27000CE,FINNIFTY,0.0,2026-04-28,27000.0,0.05,60,CE,NFO-OPT,NFO
105940,17936130,70063,FINNIFTY26APR27000PE,FINNIFTY,0.0,2026-04-28,27000.0,0.05,60,PE,NFO-OPT,NFO
105941,19718146,77024,FINNIFTY26APR26950CE,FINNIFTY,0.0,2026-04-28,26950.0,0.05,60,CE,NFO-OPT,NFO
105942,19718402,77025,FINNIFTY26APR26950PE,FINNIFTY,0.0,2026-04-28,26950.0,0.05,60,PE,NFO-OPT,NFO
105943,17934850,70058,FINNIFTY26APR26900CE,FINNIFTY,0.0,2026-04-28,26900.0,0.05,60,CE,NFO-OPT,NFO
105944,17935362,70060,FINNIFTY26APR26900PE,FINNIFTY,0.0,2026-04-28,26900.0,0.05,60,PE,NFO-OPT,NFO
105945,19717634,77022,FINNIFTY26APR26850CE,FINNIFTY,0.0,2026-04-28,26850.0,0.05,60,CE,NFO-OPT,NFO
105946,19717890,77023,FINNIFTY26APR26850PE,FINNIFTY,0.0,2026-04-28,26850.0,0.05,60,PE,NFO-OPT,NFO
105947,17934338,70056,FINNIFTY26APR26800CE,FINNIFTY,0.0,2026-04-28,26800.0,0.05,60,CE,NFO-OPT,NFO
105948,17934594,70057,FINNIFTY26APR26800PE,FINNIFTY,0.0,2026-04-28,26800.0,0.05,60,PE,NFO-OPT,NFO
